--- 1. Load prepared metadata ---
Dataset path: data/synthetic/classification_dataset_stft_awgn.mat
Loaded normalization stats from file: Min=-66.79, Max=42.62
Using normalization: Min=-66.79414273355333, Max=42.6166170262395
Initializing RAM Datasets (This may take 1-2 mins)...
preload: Loading dataset from data/synthetic/classification_dataset_stft_awgn.mat into RAM...
preload: Loaded 69300 frames into RAM.
preload: Loading dataset from data/synthetic/classification_dataset_stft_awgn.mat into RAM...
preload: Loaded 26070 frames into RAM.
Using device: cuda
Starting High-Performance Training...
Epoch [12/50] Step [200/227] Loss: 0.1167 | Elapsed: 50s | ETA: 7s
Epoch [12/50] Step [210/227] Loss: 0.1203 | Elapsed: 53s | ETA: 4s
Epoch [12/50] Step [220/227] Loss: 0.2027 | Elapsed: 55s | ETA: 2s
Epoch [12/50] Step [227/227] Loss: 0.1832 | Elapsed: 57s | ETA: 0s
Epoch [12/50] Train Loss: 0.1963, Val Loss: 0.1345, Acc: 96.81%
  -> Validation Loss Improved. Saving model...
Epoch [13/50] Step [10/227] Loss: 0.1405 | Elapsed: 3s | ETA: 66s
Epoch [13/50] Step [20/227] Loss: 0.1299 | Elapsed: 6s | ETA: 57s
Epoch [13/50] Step [30/227] Loss: 0.1654 | Elapsed: 8s | ETA: 53s
Epoch [13/50] Step [40/227] Loss: 0.1902 | Elapsed: 11s | ETA: 49s
Epoch [13/50] Step [50/227] Loss: 0.1160 | Elapsed: 13s | ETA: 46s
Epoch [13/50] Step [60/227] Loss: 0.1000 | Elapsed: 16s | ETA: 43s
Epoch [13/50] Step [70/227] Loss: 0.1705 | Elapsed: 18s | ETA: 40s
Epoch [13/50] Step [80/227] Loss: 0.1307 | Elapsed: 20s | ETA: 38s
Epoch [13/50] Step [90/227] Loss: 0.2272 | Elapsed: 23s | ETA: 35s
Epoch [13/50] Step [100/227] Loss: 0.2287 | Elapsed: 25s | ETA: 32s
Epoch [13/50] Step [110/227] Loss: 0.2414 | Elapsed: 28s | ETA: 30s
Epoch [13/50] Step [120/227] Loss: 0.2097 | Elapsed: 30s | ETA: 27s
Epoch [13/50] Step [130/227] Loss: 0.1422 | Elapsed: 33s | ETA: 25s
Epoch [13/50] Step [140/227] Loss: 0.1562 | Elapsed: 35s | ETA: 22s
Epoch [13/50] Step [150/227] Loss: 0.0993 | Elapsed: 38s | ETA: 19s
Epoch [13/50] Step [160/227] Loss: 0.1638 | Elapsed: 40s | ETA: 17s
Epoch [13/50] Step [170/227] Loss: 0.1355 | Elapsed: 43s | ETA: 14s
Epoch [13/50] Step [180/227] Loss: 0.2064 | Elapsed: 45s | ETA: 12s
Epoch [13/50] Step [190/227] Loss: 0.1314 | Elapsed: 48s | ETA: 9s
Epoch [13/50] Step [200/227] Loss: 0.1040 | Elapsed: 50s | ETA: 7s
Epoch [13/50] Step [210/227] Loss: 0.1472 | Elapsed: 53s | ETA: 4s
Epoch [13/50] Step [220/227] Loss: 0.1609 | Elapsed: 55s | ETA: 2s
Epoch [13/50] Step [227/227] Loss: 0.1663 | Elapsed: 57s | ETA: 0s
Epoch [13/50] Train Loss: 0.1625, Val Loss: 0.1178, Acc: 96.95%
  -> Validation Loss Improved. Saving model...
Epoch [14/50] Step [10/227] Loss: 0.1338 | Elapsed: 3s | ETA: 66s
Epoch [14/50] Step [20/227] Loss: 0.1706 | Elapsed: 6s | ETA: 57s
Epoch [14/50] Step [30/227] Loss: 0.1178 | Elapsed: 8s | ETA: 53s
Epoch [14/50] Step [40/227] Loss: 0.1506 | Elapsed: 11s | ETA: 49s
Epoch [14/50] Step [50/227] Loss: 0.2024 | Elapsed: 13s | ETA: 46s
Epoch [14/50] Step [60/227] Loss: 0.1889 | Elapsed: 15s | ETA: 43s
Epoch [14/50] Step [70/227] Loss: 0.1092 | Elapsed: 18s | ETA: 40s
Epoch [14/50] Step [80/227] Loss: 0.1492 | Elapsed: 20s | ETA: 38s
Epoch [14/50] Step [90/227] Loss: 0.1387 | Elapsed: 23s | ETA: 35s
Epoch [14/50] Step [100/227] Loss: 0.1588 | Elapsed: 25s | ETA: 32s
Epoch [14/50] Step [110/227] Loss: 0.1439 | Elapsed: 28s | ETA: 30s
Epoch [14/50] Step [120/227] Loss: 0.1098 | Elapsed: 30s | ETA: 27s
Epoch [14/50] Step [130/227] Loss: 0.0998 | Elapsed: 33s | ETA: 25s
Epoch [14/50] Step [140/227] Loss: 0.1264 | Elapsed: 35s | ETA: 22s
Epoch [14/50] Step [150/227] Loss: 0.1532 | Elapsed: 38s | ETA: 19s
Epoch [14/50] Step [160/227] Loss: 0.1331 | Elapsed: 40s | ETA: 17s
Epoch [14/50] Step [170/227] Loss: 0.1190 | Elapsed: 43s | ETA: 14s
Epoch [14/50] Step [180/227] Loss: 0.1254 | Elapsed: 45s | ETA: 12s
Epoch [14/50] Step [190/227] Loss: 0.2218 | Elapsed: 48s | ETA: 9s
Epoch [14/50] Step [200/227] Loss: 0.1421 | Elapsed: 50s | ETA: 7s
Epoch [14/50] Step [210/227] Loss: 0.1816 | Elapsed: 53s | ETA: 4s
Epoch [14/50] Step [220/227] Loss: 0.1470 | Elapsed: 55s | ETA: 2s
Epoch [14/50] Step [227/227] Loss: 0.1954 | Elapsed: 57s | ETA: 0s
Epoch [14/50] Train Loss: 0.1416, Val Loss: 0.0997, Acc: 97.44%
  -> Validation Loss Improved. Saving model...
Epoch [15/50] Step [10/227] Loss: 0.0921 | Elapsed: 3s | ETA: 66s
Epoch [15/50] Step [20/227] Loss: 0.1515 | Elapsed: 6s | ETA: 57s
Epoch [15/50] Step [30/227] Loss: 0.1040 | Elapsed: 8s | ETA: 53s
Epoch [15/50] Step [40/227] Loss: 0.1485 | Elapsed: 11s | ETA: 49s
Epoch [15/50] Step [50/227] Loss: 0.1048 | Elapsed: 13s | ETA: 46s
Epoch [15/50] Step [60/227] Loss: 0.1036 | Elapsed: 15s | ETA: 43s
Epoch [15/50] Step [70/227] Loss: 0.1230 | Elapsed: 18s | ETA: 40s
Epoch [15/50] Step [80/227] Loss: 0.1346 | Elapsed: 20s | ETA: 38s
Epoch [15/50] Step [90/227] Loss: 0.0911 | Elapsed: 23s | ETA: 35s
Epoch [15/50] Step [100/227] Loss: 0.0844 | Elapsed: 25s | ETA: 32s
Epoch [15/50] Step [110/227] Loss: 0.1300 | Elapsed: 28s | ETA: 30s
Epoch [15/50] Step [120/227] Loss: 0.0823 | Elapsed: 30s | ETA: 27s
Epoch [15/50] Step [130/227] Loss: 0.1543 | Elapsed: 33s | ETA: 25s
Epoch [15/50] Step [140/227] Loss: 0.1272 | Elapsed: 35s | ETA: 22s
Epoch [15/50] Step [150/227] Loss: 0.0973 | Elapsed: 38s | ETA: 19s
Epoch [15/50] Step [160/227] Loss: 0.1395 | Elapsed: 40s | ETA: 17s
Epoch [15/50] Step [170/227] Loss: 0.1447 | Elapsed: 43s | ETA: 14s
Epoch [15/50] Step [180/227] Loss: 0.1068 | Elapsed: 45s | ETA: 12s
Epoch [15/50] Step [190/227] Loss: 0.1551 | Elapsed: 48s | ETA: 9s
Epoch [15/50] Step [200/227] Loss: 0.0816 | Elapsed: 50s | ETA: 7s
Epoch [15/50] Step [210/227] Loss: 0.1025 | Elapsed: 53s | ETA: 4s
Epoch [15/50] Step [220/227] Loss: 0.0788 | Elapsed: 55s | ETA: 2s
Epoch [15/50] Step [227/227] Loss: 0.0841 | Elapsed: 57s | ETA: 0s
Epoch [15/50] Train Loss: 0.1278, Val Loss: 0.0952, Acc: 97.39%
  -> Validation Loss Improved. Saving model...
Epoch [16/50] Step [10/227] Loss: 0.1123 | Elapsed: 3s | ETA: 66s
Epoch [16/50] Step [20/227] Loss: 0.0863 | Elapsed: 6s | ETA: 57s
Epoch [16/50] Step [30/227] Loss: 0.0729 | Elapsed: 8s | ETA: 53s
Epoch [16/50] Step [40/227] Loss: 0.1283 | Elapsed: 11s | ETA: 49s
Epoch [16/50] Step [50/227] Loss: 0.1392 | Elapsed: 13s | ETA: 46s
Epoch [16/50] Step [60/227] Loss: 0.1050 | Elapsed: 16s | ETA: 43s
Epoch [16/50] Step [70/227] Loss: 0.1637 | Elapsed: 18s | ETA: 40s
Epoch [16/50] Step [80/227] Loss: 0.1116 | Elapsed: 20s | ETA: 38s
Epoch [16/50] Step [90/227] Loss: 0.1297 | Elapsed: 23s | ETA: 35s
Epoch [16/50] Step [100/227] Loss: 0.0617 | Elapsed: 25s | ETA: 32s
Epoch [16/50] Step [110/227] Loss: 0.1096 | Elapsed: 28s | ETA: 30s
Epoch [16/50] Step [120/227] Loss: 0.1062 | Elapsed: 30s | ETA: 27s
Epoch [16/50] Step [130/227] Loss: 0.0746 | Elapsed: 33s | ETA: 25s
Epoch [16/50] Step [140/227] Loss: 0.1306 | Elapsed: 35s | ETA: 22s
Epoch [16/50] Step [150/227] Loss: 0.0849 | Elapsed: 38s | ETA: 19s
Epoch [16/50] Step [160/227] Loss: 0.1158 | Elapsed: 40s | ETA: 17s
Epoch [16/50] Step [170/227] Loss: 0.0772 | Elapsed: 43s | ETA: 14s
Epoch [16/50] Step [180/227] Loss: 0.1007 | Elapsed: 45s | ETA: 12s
Epoch [16/50] Step [190/227] Loss: 0.1225 | Elapsed: 48s | ETA: 9s
Epoch [16/50] Step [200/227] Loss: 0.0786 | Elapsed: 50s | ETA: 7s
Epoch [16/50] Step [210/227] Loss: 0.1570 | Elapsed: 53s | ETA: 4s
Epoch [16/50] Step [220/227] Loss: 0.1260 | Elapsed: 55s | ETA: 2s
Epoch [16/50] Step [227/227] Loss: 0.1022 | Elapsed: 57s | ETA: 0s
Epoch [16/50] Train Loss: 0.1092, Val Loss: 0.0846, Acc: 97.86%
  -> Validation Loss Improved. Saving model...
Epoch [17/50] Step [10/227] Loss: 0.1142 | Elapsed: 3s | ETA: 66s
Epoch [17/50] Step [20/227] Loss: 0.0863 | Elapsed: 6s | ETA: 57s
Epoch [17/50] Step [30/227] Loss: 0.0929 | Elapsed: 8s | ETA: 53s
Epoch [17/50] Step [40/227] Loss: 0.1336 | Elapsed: 11s | ETA: 49s
Epoch [17/50] Step [50/227] Loss: 0.1084 | Elapsed: 13s | ETA: 46s
Epoch [17/50] Step [60/227] Loss: 0.0842 | Elapsed: 15s | ETA: 43s
Epoch [17/50] Step [70/227] Loss: 0.0959 | Elapsed: 18s | ETA: 40s
Epoch [17/50] Step [80/227] Loss: 0.0997 | Elapsed: 20s | ETA: 38s
Epoch [17/50] Step [90/227] Loss: 0.1653 | Elapsed: 23s | ETA: 35s
Epoch [17/50] Step [100/227] Loss: 0.1045 | Elapsed: 25s | ETA: 32s
Epoch [17/50] Step [110/227] Loss: 0.0799 | Elapsed: 28s | ETA: 30s
Epoch [17/50] Step [120/227] Loss: 0.0790 | Elapsed: 30s | ETA: 27s
Epoch [17/50] Step [130/227] Loss: 0.0728 | Elapsed: 33s | ETA: 25s
Epoch [17/50] Step [140/227] Loss: 0.1370 | Elapsed: 35s | ETA: 22s
Epoch [17/50] Step [150/227] Loss: 0.0923 | Elapsed: 38s | ETA: 19s
Epoch [17/50] Step [160/227] Loss: 0.1112 | Elapsed: 40s | ETA: 17s
Epoch [17/50] Step [170/227] Loss: 0.1259 | Elapsed: 43s | ETA: 14s
Epoch [17/50] Step [180/227] Loss: 0.1375 | Elapsed: 45s | ETA: 12s
Epoch [17/50] Step [190/227] Loss: 0.0624 | Elapsed: 48s | ETA: 9s
Epoch [17/50] Step [200/227] Loss: 0.0577 | Elapsed: 50s | ETA: 7s
Epoch [17/50] Step [210/227] Loss: 0.0808 | Elapsed: 53s | ETA: 4s
Epoch [17/50] Step [220/227] Loss: 0.0877 | Elapsed: 55s | ETA: 2s
Epoch [17/50] Step [227/227] Loss: 0.0895 | Elapsed: 57s | ETA: 0s
Epoch [17/50] Train Loss: 0.0990, Val Loss: 0.0812, Acc: 97.96%
  -> Validation Loss Improved. Saving model...
Epoch [18/50] Step [10/227] Loss: 0.0825 | Elapsed: 3s | ETA: 66s
Epoch [18/50] Step [20/227] Loss: 0.1401 | Elapsed: 6s | ETA: 57s
Epoch [18/50] Step [30/227] Loss: 0.1088 | Elapsed: 8s | ETA: 53s
Epoch [18/50] Step [40/227] Loss: 0.1341 | Elapsed: 11s | ETA: 49s
Epoch [18/50] Step [50/227] Loss: 0.0505 | Elapsed: 13s | ETA: 46s
Epoch [18/50] Step [60/227] Loss: 0.0718 | Elapsed: 15s | ETA: 43s
Epoch [18/50] Step [70/227] Loss: 0.1199 | Elapsed: 18s | ETA: 40s
Epoch [18/50] Step [80/227] Loss: 0.1072 | Elapsed: 20s | ETA: 38s
Epoch [18/50] Step [90/227] Loss: 0.0881 | Elapsed: 23s | ETA: 35s
Epoch [18/50] Step [100/227] Loss: 0.1255 | Elapsed: 25s | ETA: 32s
Epoch [18/50] Step [110/227] Loss: 0.0895 | Elapsed: 28s | ETA: 30s
Epoch [18/50] Step [120/227] Loss: 0.1300 | Elapsed: 30s | ETA: 27s
Epoch [18/50] Step [130/227] Loss: 0.1113 | Elapsed: 33s | ETA: 25s
Epoch [18/50] Step [140/227] Loss: 0.1467 | Elapsed: 35s | ETA: 22s
Epoch [18/50] Step [150/227] Loss: 0.0633 | Elapsed: 38s | ETA: 19s
Epoch [18/50] Step [160/227] Loss: 0.0978 | Elapsed: 40s | ETA: 17s
Epoch [18/50] Step [170/227] Loss: 0.0909 | Elapsed: 43s | ETA: 14s
Epoch [18/50] Step [180/227] Loss: 0.0557 | Elapsed: 45s | ETA: 12s
Epoch [18/50] Step [190/227] Loss: 0.0507 | Elapsed: 48s | ETA: 9s
Epoch [18/50] Step [200/227] Loss: 0.0587 | Elapsed: 50s | ETA: 7s
Epoch [18/50] Step [210/227] Loss: 0.0758 | Elapsed: 53s | ETA: 4s
Epoch [18/50] Step [220/227] Loss: 0.0908 | Elapsed: 55s | ETA: 2s
Epoch [18/50] Step [227/227] Loss: 0.0726 | Elapsed: 57s | ETA: 0s
Epoch [18/50] Train Loss: 0.0937, Val Loss: 0.0783, Acc: 97.92%
  -> Validation Loss Improved. Saving model...
Epoch [19/50] Step [10/227] Loss: 0.0554 | Elapsed: 3s | ETA: 66s
Epoch [19/50] Step [20/227] Loss: 0.0573 | Elapsed: 6s | ETA: 57s
Epoch [19/50] Step [30/227] Loss: 0.0874 | Elapsed: 8s | ETA: 53s
Epoch [19/50] Step [40/227] Loss: 0.0739 | Elapsed: 11s | ETA: 49s
Epoch [19/50] Step [50/227] Loss: 0.0524 | Elapsed: 13s | ETA: 46s
Epoch [19/50] Step [60/227] Loss: 0.0568 | Elapsed: 16s | ETA: 43s
Epoch [19/50] Step [70/227] Loss: 0.0597 | Elapsed: 18s | ETA: 40s
Epoch [19/50] Step [80/227] Loss: 0.1182 | Elapsed: 20s | ETA: 38s
Epoch [19/50] Step [90/227] Loss: 0.0647 | Elapsed: 23s | ETA: 35s
Epoch [19/50] Step [100/227] Loss: 0.0545 | Elapsed: 25s | ETA: 32s
Epoch [19/50] Step [110/227] Loss: 0.0643 | Elapsed: 28s | ETA: 30s
Epoch [19/50] Step [120/227] Loss: 0.0541 | Elapsed: 30s | ETA: 27s
Epoch [19/50] Step [130/227] Loss: 0.0765 | Elapsed: 33s | ETA: 25s
Epoch [19/50] Step [140/227] Loss: 0.0611 | Elapsed: 35s | ETA: 22s
Epoch [19/50] Step [150/227] Loss: 0.0896 | Elapsed: 38s | ETA: 19s
Epoch [19/50] Step [160/227] Loss: 0.0973 | Elapsed: 40s | ETA: 17s
Epoch [19/50] Step [170/227] Loss: 0.1035 | Elapsed: 43s | ETA: 14s
Epoch [19/50] Step [180/227] Loss: 0.0756 | Elapsed: 45s | ETA: 12s
Epoch [19/50] Step [190/227] Loss: 0.1151 | Elapsed: 48s | ETA: 9s
Epoch [19/50] Step [200/227] Loss: 0.0735 | Elapsed: 50s | ETA: 7s
Epoch [19/50] Step [210/227] Loss: 0.0733 | Elapsed: 53s | ETA: 4s
Epoch [19/50] Step [220/227] Loss: 0.1301 | Elapsed: 55s | ETA: 2s
Epoch [19/50] Step [227/227] Loss: 0.1204 | Elapsed: 57s | ETA: 0s
Epoch [19/50] Train Loss: 0.0851, Val Loss: 0.0716, Acc: 98.18%
  -> Validation Loss Improved. Saving model...
Epoch [20/50] Step [10/227] Loss: 0.0736 | Elapsed: 3s | ETA: 66s
Epoch [20/50] Step [20/227] Loss: 0.0848 | Elapsed: 6s | ETA: 57s
Epoch [20/50] Step [30/227] Loss: 0.0689 | Elapsed: 8s | ETA: 53s
Epoch [20/50] Step [40/227] Loss: 0.0945 | Elapsed: 11s | ETA: 49s
Epoch [20/50] Step [50/227] Loss: 0.0488 | Elapsed: 13s | ETA: 46s
Epoch [20/50] Step [60/227] Loss: 0.0568 | Elapsed: 16s | ETA: 43s
Epoch [20/50] Step [70/227] Loss: 0.0674 | Elapsed: 18s | ETA: 40s
Epoch [20/50] Step [80/227] Loss: 0.0402 | Elapsed: 20s | ETA: 38s
Epoch [20/50] Step [90/227] Loss: 0.0761 | Elapsed: 23s | ETA: 35s
Epoch [20/50] Step [100/227] Loss: 0.0834 | Elapsed: 25s | ETA: 32s
Epoch [20/50] Step [110/227] Loss: 0.0828 | Elapsed: 28s | ETA: 30s
Epoch [20/50] Step [120/227] Loss: 0.1019 | Elapsed: 30s | ETA: 27s
Epoch [20/50] Step [130/227] Loss: 0.1165 | Elapsed: 33s | ETA: 25s
Epoch [20/50] Step [140/227] Loss: 0.0521 | Elapsed: 35s | ETA: 22s
Epoch [20/50] Step [150/227] Loss: 0.0509 | Elapsed: 38s | ETA: 19s
Epoch [20/50] Step [160/227] Loss: 0.1153 | Elapsed: 40s | ETA: 17s
Epoch [20/50] Step [170/227] Loss: 0.0788 | Elapsed: 43s | ETA: 14s
Epoch [20/50] Step [180/227] Loss: 0.0674 | Elapsed: 45s | ETA: 12s
Epoch [20/50] Step [190/227] Loss: 0.0892 | Elapsed: 48s | ETA: 9s
Epoch [20/50] Step [200/227] Loss: 0.0776 | Elapsed: 50s | ETA: 7s
Epoch [20/50] Step [210/227] Loss: 0.0672 | Elapsed: 53s | ETA: 4s
Epoch [20/50] Step [220/227] Loss: 0.0777 | Elapsed: 55s | ETA: 2s
Epoch [20/50] Step [227/227] Loss: 0.0720 | Elapsed: 57s | ETA: 0s
Epoch [20/50] Train Loss: 0.0741, Val Loss: 0.0659, Acc: 98.18%
  -> Validation Loss Improved. Saving model...
Epoch [21/50] Step [10/227] Loss: 0.0928 | Elapsed: 3s | ETA: 66s
Epoch [21/50] Step [20/227] Loss: 0.0467 | Elapsed: 6s | ETA: 57s
Epoch [21/50] Step [30/227] Loss: 0.0871 | Elapsed: 8s | ETA: 53s
Epoch [21/50] Step [40/227] Loss: 0.1041 | Elapsed: 11s | ETA: 49s
Epoch [21/50] Step [50/227] Loss: 0.1135 | Elapsed: 13s | ETA: 46s
Epoch [21/50] Step [60/227] Loss: 0.0710 | Elapsed: 15s | ETA: 43s
Epoch [21/50] Step [70/227] Loss: 0.0405 | Elapsed: 18s | ETA: 40s
Epoch [21/50] Step [80/227] Loss: 0.0710 | Elapsed: 20s | ETA: 38s
Epoch [21/50] Step [90/227] Loss: 0.0308 | Elapsed: 23s | ETA: 35s
Epoch [21/50] Step [100/227] Loss: 0.0253 | Elapsed: 25s | ETA: 32s
Epoch [21/50] Step [110/227] Loss: 0.0464 | Elapsed: 28s | ETA: 30s
Epoch [21/50] Step [120/227] Loss: 0.0934 | Elapsed: 30s | ETA: 27s
Epoch [21/50] Step [130/227] Loss: 0.0647 | Elapsed: 33s | ETA: 25s
Epoch [21/50] Step [140/227] Loss: 0.0521 | Elapsed: 35s | ETA: 22s
Epoch [21/50] Step [150/227] Loss: 0.0783 | Elapsed: 38s | ETA: 19s
Epoch [21/50] Step [160/227] Loss: 0.0436 | Elapsed: 40s | ETA: 17s
Epoch [21/50] Step [170/227] Loss: 0.1083 | Elapsed: 43s | ETA: 14s
Epoch [21/50] Step [180/227] Loss: 0.0556 | Elapsed: 45s | ETA: 12s
Epoch [21/50] Step [190/227] Loss: 0.0928 | Elapsed: 48s | ETA: 9s
Epoch [21/50] Step [200/227] Loss: 0.0292 | Elapsed: 50s | ETA: 7s
Epoch [21/50] Step [210/227] Loss: 0.1048 | Elapsed: 53s | ETA: 4s
Epoch [21/50] Step [220/227] Loss: 0.0784 | Elapsed: 55s | ETA: 2s
Epoch [21/50] Step [227/227] Loss: 0.1058 | Elapsed: 57s | ETA: 0s
Epoch [21/50] Train Loss: 0.0689, Val Loss: 0.0612, Acc: 98.36%
  -> Validation Loss Improved. Saving model...
Epoch [22/50] Step [10/227] Loss: 0.0533 | Elapsed: 3s | ETA: 66s
Epoch [22/50] Step [20/227] Loss: 0.0852 | Elapsed: 6s | ETA: 57s
Epoch [22/50] Step [30/227] Loss: 0.0624 | Elapsed: 8s | ETA: 53s
Epoch [22/50] Step [40/227] Loss: 0.0545 | Elapsed: 11s | ETA: 49s
Epoch [22/50] Step [50/227] Loss: 0.0976 | Elapsed: 13s | ETA: 46s
Epoch [22/50] Step [60/227] Loss: 0.0485 | Elapsed: 15s | ETA: 43s
Epoch [22/50] Step [70/227] Loss: 0.0492 | Elapsed: 18s | ETA: 40s
Epoch [22/50] Step [80/227] Loss: 0.0327 | Elapsed: 20s | ETA: 38s
Epoch [22/50] Step [90/227] Loss: 0.1262 | Elapsed: 23s | ETA: 35s
Epoch [22/50] Step [100/227] Loss: 0.0787 | Elapsed: 25s | ETA: 32s
Epoch [22/50] Step [110/227] Loss: 0.0495 | Elapsed: 28s | ETA: 30s
Epoch [22/50] Step [120/227] Loss: 0.0653 | Elapsed: 30s | ETA: 27s
Epoch [22/50] Step [130/227] Loss: 0.0369 | Elapsed: 33s | ETA: 25s
Epoch [22/50] Step [140/227] Loss: 0.0391 | Elapsed: 35s | ETA: 22s
Epoch [22/50] Step [150/227] Loss: 0.0632 | Elapsed: 38s | ETA: 19s
Epoch [22/50] Step [160/227] Loss: 0.0565 | Elapsed: 40s | ETA: 17s
Epoch [22/50] Step [170/227] Loss: 0.0727 | Elapsed: 43s | ETA: 14s
Epoch [22/50] Step [180/227] Loss: 0.0482 | Elapsed: 45s | ETA: 12s
Epoch [22/50] Step [190/227] Loss: 0.0580 | Elapsed: 48s | ETA: 9s
Epoch [22/50] Step [200/227] Loss: 0.0701 | Elapsed: 50s | ETA: 7s
Epoch [22/50] Step [210/227] Loss: 0.0434 | Elapsed: 53s | ETA: 4s
Epoch [22/50] Step [220/227] Loss: 0.0955 | Elapsed: 55s | ETA: 2s
Epoch [22/50] Step [227/227] Loss: 0.0813 | Elapsed: 57s | ETA: 0s
Epoch [22/50] Train Loss: 0.0617, Val Loss: 0.0618, Acc: 98.29%
Epoch [23/50] Step [10/227] Loss: 0.0413 | Elapsed: 3s | ETA: 66s
Epoch [23/50] Step [20/227] Loss: 0.0879 | Elapsed: 6s | ETA: 57s
Epoch [23/50] Step [30/227] Loss: 0.0543 | Elapsed: 8s | ETA: 53s
Epoch [23/50] Step [40/227] Loss: 0.0457 | Elapsed: 11s | ETA: 49s
Epoch [23/50] Step [50/227] Loss: 0.0727 | Elapsed: 13s | ETA: 46s
Epoch [23/50] Step [60/227] Loss: 0.0541 | Elapsed: 15s | ETA: 43s
Epoch [23/50] Step [70/227] Loss: 0.0269 | Elapsed: 18s | ETA: 40s
Epoch [23/50] Step [80/227] Loss: 0.0905 | Elapsed: 20s | ETA: 38s
Epoch [23/50] Step [90/227] Loss: 0.0595 | Elapsed: 23s | ETA: 35s
Epoch [23/50] Step [100/227] Loss: 0.0762 | Elapsed: 25s | ETA: 32s
Epoch [23/50] Step [110/227] Loss: 0.0555 | Elapsed: 28s | ETA: 30s
Epoch [23/50] Step [120/227] Loss: 0.0696 | Elapsed: 30s | ETA: 27s
Epoch [23/50] Step [130/227] Loss: 0.0589 | Elapsed: 33s | ETA: 25s
Epoch [23/50] Step [140/227] Loss: 0.0816 | Elapsed: 35s | ETA: 22s
Epoch [23/50] Step [150/227] Loss: 0.0753 | Elapsed: 38s | ETA: 19s
Epoch [23/50] Step [160/227] Loss: 0.0815 | Elapsed: 40s | ETA: 17s
Epoch [23/50] Step [170/227] Loss: 0.0636 | Elapsed: 43s | ETA: 14s
Epoch [23/50] Step [180/227] Loss: 0.0365 | Elapsed: 45s | ETA: 12s
Epoch [23/50] Step [190/227] Loss: 0.0378 | Elapsed: 48s | ETA: 9s
Epoch [23/50] Step [200/227] Loss: 0.0733 | Elapsed: 50s | ETA: 7s
Epoch [23/50] Step [210/227] Loss: 0.1054 | Elapsed: 53s | ETA: 4s
Epoch [23/50] Step [220/227] Loss: 0.0550 | Elapsed: 55s | ETA: 2s
Epoch [23/50] Step [227/227] Loss: 0.0563 | Elapsed: 57s | ETA: 0s
Epoch [23/50] Train Loss: 0.0590, Val Loss: 0.0558, Acc: 98.42%
  -> Validation Loss Improved. Saving model...
Epoch [24/50] Step [10/227] Loss: 0.0595 | Elapsed: 3s | ETA: 66s
Epoch [24/50] Step [20/227] Loss: 0.0442 | Elapsed: 6s | ETA: 57s
Epoch [24/50] Step [30/227] Loss: 0.0308 | Elapsed: 8s | ETA: 53s
Epoch [24/50] Step [40/227] Loss: 0.1226 | Elapsed: 11s | ETA: 49s
Epoch [24/50] Step [50/227] Loss: 0.0714 | Elapsed: 13s | ETA: 46s
Epoch [24/50] Step [60/227] Loss: 0.0508 | Elapsed: 15s | ETA: 43s
Epoch [24/50] Step [70/227] Loss: 0.0364 | Elapsed: 18s | ETA: 40s
Epoch [24/50] Step [80/227] Loss: 0.0241 | Elapsed: 20s | ETA: 38s
Epoch [24/50] Step [90/227] Loss: 0.0421 | Elapsed: 23s | ETA: 35s
Epoch [24/50] Step [100/227] Loss: 0.0322 | Elapsed: 25s | ETA: 32s
Epoch [24/50] Step [110/227] Loss: 0.0464 | Elapsed: 28s | ETA: 30s
Epoch [24/50] Step [120/227] Loss: 0.0577 | Elapsed: 30s | ETA: 27s
Epoch [24/50] Step [130/227] Loss: 0.1422 | Elapsed: 33s | ETA: 25s
Epoch [24/50] Step [140/227] Loss: 0.0383 | Elapsed: 35s | ETA: 22s
Epoch [24/50] Step [150/227] Loss: 0.0854 | Elapsed: 38s | ETA: 19s
Epoch [24/50] Step [160/227] Loss: 0.0282 | Elapsed: 40s | ETA: 17s
Epoch [24/50] Step [170/227] Loss: 0.0704 | Elapsed: 43s | ETA: 14s
Epoch [24/50] Step [180/227] Loss: 0.0384 | Elapsed: 45s | ETA: 12s
Epoch [24/50] Step [190/227] Loss: 0.0547 | Elapsed: 48s | ETA: 9s
Epoch [24/50] Step [200/227] Loss: 0.0859 | Elapsed: 50s | ETA: 7s
Epoch [24/50] Step [210/227] Loss: 0.0245 | Elapsed: 53s | ETA: 4s
Epoch [24/50] Step [220/227] Loss: 0.0922 | Elapsed: 55s | ETA: 2s
Epoch [24/50] Step [227/227] Loss: 0.0599 | Elapsed: 57s | ETA: 0s
Epoch [24/50] Train Loss: 0.0531, Val Loss: 0.0580, Acc: 98.45%
Epoch [25/50] Step [10/227] Loss: 0.0338 | Elapsed: 3s | ETA: 66s
Epoch [25/50] Step [20/227] Loss: 0.0606 | Elapsed: 6s | ETA: 57s
Epoch [25/50] Step [30/227] Loss: 0.0274 | Elapsed: 8s | ETA: 53s
Epoch [25/50] Step [40/227] Loss: 0.0479 | Elapsed: 11s | ETA: 49s
Epoch [25/50] Step [50/227] Loss: 0.0645 | Elapsed: 13s | ETA: 46s
Epoch [25/50] Step [60/227] Loss: 0.0589 | Elapsed: 16s | ETA: 43s
Epoch [25/50] Step [70/227] Loss: 0.0305 | Elapsed: 18s | ETA: 40s
Epoch [25/50] Step [80/227] Loss: 0.0780 | Elapsed: 20s | ETA: 38s
